in,side,subside,color,area,margin,overlap,type,filename
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0094.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0121.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0116.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0120.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0113.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0105.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0123.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0112.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0119.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0102.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0107.jpg
in9,dorsal,NA,yellow,area10,NA,NA,ground,in9_dorsal_yellow_area10_ground_scale0118.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0009.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0018.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0002.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0001.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0023.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0021.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0010.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0015.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0003.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0026.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0013.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0019.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0024.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0014.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0020.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0016.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0027.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0005.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0006.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0007.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0012.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0017.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0008.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0004.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0011.jpg
in9,dorsal,NA,yellow,area7,NA,NA,cover,in9_dorsal_yellow_area7_cover_scale0022.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0022.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0027.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0018.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0017.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0013.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0020.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0002.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0023.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0006.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0010.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0021.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale002.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0012.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0011.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0019.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0003.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0007.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0025.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0016.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0001.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0008.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0015.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0024.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0005.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0004.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0028.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0009.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0026.jpg
in9,dorsal,NA,yellow,area7,NA,NA,ground,in9_dorsal_yellow_area7_ground_scale0014.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0004.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0017.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0009.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0010.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0067.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0069.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0072.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0070.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0011.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0008.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0024.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0066.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0071.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0016.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0007.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0022.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0006.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0023.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0064.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0013.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0025.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0020.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0065.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0002.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0021.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0001.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0018.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0026.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0012.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0019.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0005.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0068.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0014.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0015.jpg
in9,dorsal,NA,yellow,area12,NA,NA,cover,in9_dorsal_yellow_area12_cover_scale0003.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0039.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0050.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0056.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0059.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0055.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0054.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0041.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0060.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0052.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0057.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0051.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0062.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0045.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0049.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0036.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0048.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0034.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0061.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0053.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0044.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0046.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0037.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0040.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0043.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0035.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0047.jpg
in9,dorsal,NA,yellow,area12,NA,NA,ground,in9_dorsal_yellow_area12_ground_scale0063.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0010.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0009.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0006.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0007.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0025.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0027.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0016.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0004.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0008.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0015.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0023.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0020.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0026.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0022.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0021.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0017.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0003.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0011.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0019.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0018.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0014.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0001.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0002.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0012.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0005.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0024.jpg
in9,dorsal,NA,yellow,area3,NA,NA,cover,in9_dorsal_yellow_area3_cover_scale0013.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0003.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0015.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0019.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0016.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0018.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0027.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0025.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0013.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0028.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0014.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0026.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0007.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0002.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0008.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0005.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0010.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0009.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0006.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0020.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0023.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0022.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0012.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0029.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0021.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0024.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0011.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0004.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0001.jpg
in9,dorsal,NA,yellow,area3,NA,NA,ground,in9_dorsal_yellow_area3_ground_scale0017.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0009.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0024.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0014.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0026.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0013.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0016.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0025.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0002.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0006.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0004.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0011.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0008.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0010.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0032.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0031.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0012.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0001.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0018.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0003.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0029.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0023.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0030.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0028.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0017.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0007.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0021.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0020.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0022.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0019.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0015.jpg
in9,dorsal,NA,yellow,area1,NA,NA,cover,in9_dorsal_yellow_area1_cover_scale0027.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0016.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0005.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0030.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0023.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0002.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0003.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0032.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0011.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0014.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0006.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0031.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0007.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0034.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0012.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0015.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0013.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0021.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0024.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0029.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0001.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0004.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0022.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0028.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0020.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0008.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0027.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0025.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0010.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0009.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0019.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0026.jpg
in9,dorsal,NA,yellow,area1,NA,NA,ground,in9_dorsal_yellow_area1_ground_scale0017.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0016.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0043.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0040.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0026.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0060.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0066.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0055.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0065.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0014.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0033.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0015.jpg
in10,margin,HW,black,area20,lowerMargin,NA,none,in10_margin_black_area20_none_scale0044.jpg
